1.0000000000000033, 0
1.0000000000000078, 1
0.9999999999999888, 2
0.9999999999999997, 3
0.9999999999999983, 4
1.000000000000001, 5
0.9999999999999891, 6
1.0000000000000027, 7
1.0000000000000004, 8
0.9999999999999926, 9
1.000000000000004, 10
1.0000000000000027, 11
1.000000000000001, 12
1.0000000000000009, 13
0.9999999999999974, 14
1.0000000000000002, 15
0.9999999999999974, 16
0.9999999999999979, 17
1.000000000000003, 18
1.0000000000000004, 19
1.0, 20
1.0000000000000022, 21
1.0000000000000033, 22
1.0000000000000044, 23
1.000000000000002, 24
1.0000000000000007, 25
1.000000000000003, 26
1.0000000000000016, 27
1.0000000000000002, 28
1.0000000000000007, 29
1.0000000000000018, 30
1.0000000000000075, 31
1.0, 32
1.0000000000000027, 33
0.9999999999999989, 34
0.9999999999999991, 35
1.0000000000000009, 36
1.0000000000000016, 37
1.0000000000000004, 38
0.9999999999999998, 39
1.0000000000000029, 40
1.0000000000000049, 41
0.999999999999999, 42
1.0000000000000004, 43
1.0000000000000022, 44
1.000000000000002, 45
0.9999999999999997, 46
1.0000000000000009, 47
1.0000000000000022, 48
1.0, 49
1.000000000000001, 50
1.0000000000000004, 51
1.0000000000000018, 52
1.000000000000002, 53
0.9999999999999994, 54
1.0000000000000073, 55
1.0000000000000038, 56
1.0000000000000016, 57
1.0000000000000024, 58
1.0, 59
1.0000000000000107, 60
0.9999999999999993, 61
0.9999999999999996, 62
0.9999999999999971, 63
1.0000000000000018, 64
1.0000000000000002, 65
1.0000000000000007, 66
1.0000000000000009, 67
0.9999999999999999, 68
1.0000000000000084, 69
1.0000000000000009, 70
1.0, 71
1.0000000000000004, 72
1.0000000000000009, 73
1.0000000000000036, 74
1.000000000000003, 75
1.000000000000001, 76
1.0000000000000069, 77
1.0000000000000016, 78
1.0000000000000073, 79
1.0, 80
0.9999999999999979, 81
0.9999999999999983, 82
1.0, 83
1.0000000000000069, 84
1.0000000000000038, 85
1.0000000000000004, 86
0.9999999999999973, 87
1.000000000000002, 88
0.9999999999999973, 89
0.9999999999999967, 90
1.0000000000000058, 91
1.0000000000000002, 92
1.0000000000000038, 93
1.0000000000000007, 94
0.9999999999999997, 95
1.000000000000001, 96
1.0000000000000018, 97
1.000000000000004, 98
1.0000000000000007, 99
1.000000000000003, 100
0.9999999999999998, 101
0.9999999999999993, 102
0.9999999999999988, 103
1.0, 104
1.0000000000000016, 105
1.0000000000000007, 106
1.0, 107
1.000000000000002, 108
1.0000000000000033, 109
1.0000000000000053, 110
1.0000000000000027, 111
1.0, 112
0.9999999999999998, 113
0.9999999999999962, 114
0.9999999999999911, 115
1.000000000000001, 116
0.9999999999999984, 117
1.0000000000000042, 118
1.0, 119
1.0000000000000036, 120
0.9999999999999979, 121
1.0000000000000018, 122
1.0000000000000007, 123
0.9999999999999991, 124
1.0000000000000002, 125
0.9999999999999993, 126
1.0000000000000016, 127
1.000000000000002, 128
1.0000000000000067, 129
1.0000000000000013, 130
1.0000000000000024, 131
1.0000000000000033, 132
1.0000000000000042, 133
1.0000000000000013, 134
1.0000000000000027, 135
1.0000000000000002, 136
1.0000000000000036, 137
1.0000000000000044, 138
1.0000000000000075, 139
1.0000000000000022, 140
1.0000000000000002, 141
0.9999999999999992, 142
1.0, 143
1.0000000000000029, 144
1.000000000000001, 145
1.0000000000000009, 146
1.0000000000000044, 147
0.9999999999999998, 148
