[[2023.]]
512
-0.9968061776155126, 0
1.7881896825449738e-49, 1
0.009385994241907251, 2
1.6992318833501921e-43, 3
0.0003433587847162362, 4
1.6567636230873466e-40, 5
0.0038216052371402, 6
1.0527680292856876e-38, 7
0.008228164992379036, 8
7.72744967451231e-38, 9
0.006549074645371189, 10
8.815978595664727e-37, 11
0.010989677435768489, 12
6.695906198861488e-35, 13
0.008623869519328156, 14
2.6671370343429542e-34, 15
0.004660967383573392, 16
4.986948213750043e-35, 17
0.003357814639874235, 18
3.67385272329816e-32, 19
0.010252444394810604, 20
1.1157159691862164e-31, 21
0.011127313792968151, 22
1.799433691639692e-31, 23
0.000177902312763423, 24
1.5702159575197443e-30, 25
0.007968998660205203, 26
8.43567760134682e-30, 27
8.522879486055817e-30, 28
1.9082184983342938e-29, 29
0.0028522938704785817, 30
4.119090611291658e-29, 31
0.0037000752621660035, 32
1.1362269029513434e-29, 33
0.008086502039623005, 34
2.3363246410556075e-28, 35
0.0023211493111787358, 36
3.48728723636768e-28, 37
0.01032858365624021, 38
2.6002478508310174e-27, 39
0.0033947861081645775, 40
6.446482130191416e-28, 41
0.0007075826554973189, 42
8.972664582717842e-27, 43
0.001593799732041035, 44
1.2910055620696504e-26, 45
0.002130435103463219, 46
3.319788069663719e-26, 47
0.0011475797335665256, 48
1.4292464433800294e-26, 49
0.010509780456277032, 50
1.523353608909379e-25, 51
0.00567200892236469, 52
2.104946085561076e-25, 53
0.002175093708724815, 54
3.9605891884349703e-26, 55
0.0038977444985698103, 56
4.326513803960138e-25, 57
0.00034226062229177046, 58
1.1226086672797223e-24, 59
0.007147939220846423, 60
1.4740613274490191e-24, 61
0.007604408735282595, 62
7.306177092471677e-25, 63
0.008501973490212483, 64
1.0847653337261222e-24, 65
1.0336677535772602e-23, 66
8.861805347224803e-24, 67
0.0052558053634922395, 68
1.2211133869883732e-23, 69
0.001361355352195826, 70
2.5180850789719738e-23, 71
0.010345788200890155, 72
2.548161030869057e-23, 73
0.008719409650256646, 74
4.9505596638519793e-23, 75
0.004222800576211621, 76
1.0045677687825702e-22, 77
0.0027776188256149266, 78
1.300923762469707e-22, 79
0.002759682172681988, 80
2.2239281165109274e-23, 81
0.0020081730202060437, 82
2.322603573596996e-22, 83
0.00030565520814291767, 84
1.0892287389519745e-22, 85
0.0037776787401615727, 86
3.0578094604867137e-22, 87
0.011364882930794263, 88
9.84489390438975e-22, 89
0.0026125284078036036, 90
7.404765073149582e-22, 91
0.010059899916387643, 92
1.5498658949113517e-21, 93
1.0279931972895681e-21, 94
9.138235711612095e-22, 95
0.010558831711236462, 96
1.0789358484164505e-21, 97
0.008603004433263313, 98
4.919522702150512e-21, 99
0.007396489982917142, 100
3.943131735672831e-21, 101
0.008089796526896374, 102
4.510367425252184e-21, 103
0.009616608351045029, 104
6.0712271338874054e-21, 105
9.162603954908474e-21, 106
1.1921624516695e-20, 107
0.007322547046336456, 108
1.4677491943222952e-21, 109
1.2910193212529124e-20, 110
1.733050087016162e-20, 111
0.010321262573410421, 112
3.5018987541702374e-20, 113
0.01148641290576843, 114
1.606660723524962e-20, 115
0.009886390253322077, 116
6.681808610733175e-20, 117
0.005219199949343384, 118
4.9978697147195525e-20, 119
8.173537699426982e-20, 120
1.1049464270349326e-19, 121
0.007436023830197899, 122
1.884428548595719e-19, 123
0.008576648535076118, 124
9.907404678248591e-20, 125
0.01072282396662334, 126
2.521209042595666e-19, 127
0.01080079349876043, 128
